InternalProjectID,AverageCount,AverageForecast,Error,PercentError,AbsPE,ImprovementType,Func_Class,Forecast_Method,Diff_Year,UnifiedImprovementType
79258,11415,11194.25,220.75,1.971994551,1.971994551,2,4,6,2,1
79352,19307.5,20209.58375,-902.08375,-4.463643394,4.463643394,1,2,6,1,1
79357,51348.7,57989.333,-6640.633,-11.45147333,11.45147333,11.1,2,6,1.1,2
79400,11350,13000,-1650,-12.69230769,12.69230769,12,3,6,0,3
79449,6659.166667,6937.778333,-278.6116667,-4.015862907,4.015862907,1,3.416666667,6,3,1
79453,26110,27278.09571,-1168.095714,-4.282174704,4.282174704,1,3.571428571,6,2,1
79455,8263.333333,8262.501667,0.831666667,0.010065555,0.010065555,1,3,6,1,1
79489,9520,10815,-1295,-11.97411003,11.97411003,1,3,6,3,1
79535,37760,48261.5,-10501.5,-21.75958062,21.75958062,1,1,6,3,1
79559,1480,2530,-1050,-41.50197628,41.50197628,1,5,6,2,1
79601,15599.375,20187.8125,-4588.4375,-22.72875033,22.72875033,12,3.4375,6,3,3
79608,58200,57778.71429,421.2857143,0.729136533,0.729136533,1,1.857142857,6,2,1
79745,11530,11894.375,-364.375,-3.063422836,3.063422836,1,3,6,2,1
79748,10715,12046.875,-1331.875,-11.05577173,11.05577173,1,3,6,2,1
79853,48555,47883.33333,671.6666667,1.402714932,1.402714932,1,1,6,1,1
79855,2960,2960,0,0,0,1,3,6,2,1
79944,28993.33333,48853,-19859.66667,-40.65188764,40.65188764,1,1,6,3,1
79951,74937.5,85665.0625,-10727.5625,-12.52268099,12.52268099,1,1.75,6,1,1
80005,85880,104220,-18340,-17.59739014,17.59739014,1,1,6,3,1
80030,48720,62781,-14061,-22.39690352,22.39690352,12,1,6,2,3
80057,830,802,28,3.49127182,3.49127182,1,5,6,4,1
80059,14390,15294,-904,-5.910814699,5.910814699,1,3,6,4,1
80065,30680,29708.33,971.67,3.270698824,3.270698824,1,1,6,1,1
80096,7338,9488.5,-2150.5,-22.66427781,22.66427781,2,3.8,6,4,1
80102,49363.75,51636.75,-2273,-4.401903683,4.401903683,11,1.75,6,2,2
80114,1180,1583,-403,-25.45799116,25.45799116,1,5,6,4,1
80119,48410,46039,2371,5.149981537,5.149981537,1,1,6,3,1
80122,1900,1700,200,11.76470588,11.76470588,12,5,6,0,3
80130,28863,35380,-6517,-18.42001131,18.42001131,1,1,6,2,1
80139,1910,1779,131,7.363687465,7.363687465,1,5,6,3,1
80141,4040,3735,305,8.165997323,8.165997323,1,5,6,4,1
80142,1170,2387.5,-1217.5,-50.9947644,50.9947644,1,5,6,4,1
80145,7200,6991,209,2.989558003,2.989558003,1,4,6,3,1
80168,8726.666667,10206.66667,-1480,-14.50032658,14.50032658,1,4,6,2,1
80169,16940,17844.165,-904.165,-5.067006498,5.067006498,1,4,6,3,1
80170,797.5,981.2475,-183.7475,-18.72590758,18.72590758,1,5,6,1,1
80171,690,595,95,15.96638655,15.96638655,1,5,6,3,1
80172,2917.142857,3972.381429,-1055.238571,-26.56438186,26.56438186,1,4.571428571,6,1,1
80173,3866.25,4053.75,-187.5,-4.625346901,4.625346901,1,4,6,2,1
80174,2570,2783.64375,-213.64375,-7.674967388,7.674967388,1,5,6,2,1
80175,1730,1986.666667,-256.6666667,-12.91946309,12.91946309,1,5,6,3,1
80176,6000,7010,-1010,-14.40798859,14.40798859,1,3,6,2,1
80177,6275,8315,-2040,-24.53397474,24.53397474,1,3.5,6,3,1
80178,2710,3184.58,-474.58,-14.90243611,14.90243611,1,4,6,2,1
80179,3436.666667,3233.333333,203.3333333,6.288659794,6.288659794,1,4.333333333,6,3,1
80181,4293.333333,5114.72,-821.3866667,-16.05926945,16.05926945,1,5,6,2,1
80182,7076.666667,8383.333333,-1306.666667,-15.58648111,15.58648111,1,5,6,2,1
80183,3860,4085,-225,-5.507955936,5.507955936,1,4.5,6,3,1
80196,9580,9709,-129,-1.328664126,1.328664126,1,4,6,0,1
80197,3220,3130,90,2.875399361,2.875399361,1,4,6,5,1
80198,1150,2080,-930,-44.71153846,44.71153846,1,5,6,5,1
80209,1150,1876.5,-726.5,-38.71569411,38.71569411,1,4,6,3,1
80217,7070,9434.5,-2364.5,-25.06227145,25.06227145,2,4,6,5,1
80395,17340,19430,-2090,-10.75656202,10.75656202,1,1,6,2,1
80491,18140,18932.25,-792.25,-4.184658453,4.184658453,2,3,6,1,1
80605,8880,9975,-1095,-10.97744361,10.97744361,1,4,6,2,1
80613,2670,4057,-1387,-34.18782351,34.18782351,1,5,6,3,1
80619,134080,139632.25,-5552.25,-3.976337845,3.976337845,1,1,6,2,1
80791,15990,17660,-1670,-9.456398641,9.456398641,1,4,6,2,1
80810,31025.83333,31799.58333,-773.75,-2.433207982,2.433207982,12,2.75,6,0,3
80931,172000,171196.67,803.33,0.46924394,0.46924394,1,1,6,1,1
80963,11910,12866.25,-956.25,-7.4322355,7.4322355,2,3,6,3,1
80993,6990,10200,-3210,-31.47058824,31.47058824,3,4,6,3,1
81137,9193.333333,14046.66667,-4853.333333,-34.55149502,34.55149502,2,3.666666667,6,0,1
81147,80463.57143,100054.7629,-19591.19143,-19.5804686,19.5804686,1,1,6,2,1
81162,3510,4665,-1155,-24.75884244,24.75884244,1,5,6,2,1
81215,1690,1507,183,12.14333112,12.14333112,12,5,6,5,3
81243,7862.5,8958.625,-1096.125,-12.23541559,12.23541559,1,4,6,2,1
81269,6460,6470,-10,-0.154559505,0.154559505,1,3,6,1,1
81300,7032.5,9594.375,-2561.875,-26.70184353,26.70184353,1,3.5,6,1,1
81328,3150,2989,161,5.386416862,5.386416862,1,5,6,3,1
81338,21706.66667,20678.53333,1028.133333,4.971983829,4.971983829,1,3.6,6,5,1
81359,124000,124260,-260,-0.209238693,0.209238693,1,1,6,1,1
81405,17433.33333,18153.33333,-720,-3.966213735,3.966213735,1,4,6,2,1
81485,15130,17270,-2140,-12.39143023,12.39143023,1,3,6,1,1
81486,10640,10636.67,3.33,0.031306791,0.031306791,1,1,6,1,1
81504,10765,10643.5,121.5,1.141541786,1.141541786,1,3,6,1,1
81539,7380,7078.333333,301.6666667,4.261831881,4.261831881,7,3,6,2,2
81587,4270,4731,-461,-9.744240118,9.744240118,1,3,6,1,1
81725,36900,35402.5,1497.5,4.229927265,4.229927265,1,1,6,5,1
81796,38208.33333,37287,921.3333333,2.470923736,2.470923736,11,1.666666667,6,3,2
81797,14700,23929.75,-9229.75,-38.57018983,38.57018983,2,3,6,1,1
81899,29010,32983.5,-3973.5,-12.04693256,12.04693256,2,3,6,3,1
81918,5680,5531,149,2.693907069,2.693907069,1,5,6,2,1
81934,4570,3660,910,24.86338798,24.86338798,1,4,6,1,1
81935,12260,12256.5,3.5,0.028556276,0.028556276,1,3,6,1,1
81937,14140,14144,-4,-0.028280543,0.028280543,1,3,6,1,1
81940,9165,8680,485,5.587557604,5.587557604,1,4,6,2,1
82030,25150,27260,-2110,-7.740278797,7.740278797,1,3.5,6,2,1
82035,4830,4996.665,-166.665,-3.335524795,3.335524795,1,4,6,2,1
82040,5075,4595,480,10.44613711,10.44613711,1,4.25,6,1,1
82131,3658.333333,3993.166667,-334.8333333,-8.385157978,8.385157978,1,4.083333333,6,3,1
82154,10195,11878.75,-1683.75,-14.17447122,14.17447122,2,3,6,0,1
82249,87690,86005,1685,1.959188419,1.959188419,2,1,6,2,1
82275,4630,4720,-90,-1.906779661,1.906779661,1,4,6,2,1
82277,7090,9008.5,-1918.5,-21.29655326,21.29655326,1,3,6,3,1
82298,8795,11272.875,-2477.875,-21.98086114,21.98086114,1,3.75,6,2,1
82315,8221,8665.334,-444.334,-5.127719255,5.127719255,1,3.5,6,2,1
82485,7580,8401.5,-821.5,-9.778015831,9.778015831,2,5,6,2,1
82505,26988.33333,29519.5,-2531.166667,-8.57455806,8.57455806,1,3,6,3,1
82506,29920,28870.33333,1049.666667,3.635796839,3.635796839,1,3,6,2,1
82507,22895,22587,308,1.363616239,1.363616239,1,3,6,2,1
82606,17290,20763,-3473,-16.72686991,16.72686991,2,3,6,4,1
82625,48555,51502,-2947,-5.722107879,5.722107879,12,1,6,2,3
82632,15507.5,13852,1655.5,11.95134277,11.95134277,2,3.5,6,6,1
82689,5942,6677.8,-735.8,-11.01859894,11.01859894,2,4.2,6,2,1
82757,10875,13459,-2584,-19.19904896,19.19904896,11,3,6,4,2
82771,3285,3340,-55,-1.646706587,1.646706587,1,3,6,2,1
82772,5450,5325,125,2.34741784,2.34741784,1,4,6,1,1
82773,9910,10778.3325,-868.3325,-8.05627865,8.05627865,1,3.75,6,2,1
82774,1920,2365,-445,-18.81606765,18.81606765,1,4,6,2,1
82812,1230,1232.5,-2.5,-0.202839757,0.202839757,1,5,6,2,1
82824,19070,19585.5,-515.5,-2.63204922,2.63204922,1,3,6,2,1
82826,250,249.17,0.83,0.333105912,0.333105912,12,5,6,2,3
82838,446,550,-104,-18.90909091,18.90909091,12,5,6,2,3
82961,36350,50436.25,-14086.25,-27.92882104,27.92882104,1,1,6,2,1
83044,110775,117799.4167,-7024.416667,-5.963031792,5.963031792,1,1,6,1,1
83079,25190,22414.25,2775.75,12.38386294,12.38386294,2,3,6,4,1
83138,10012,9828.05,183.95,1.871683599,1.871683599,1,3,6,3,1
83203,6720,7270,-550,-7.565337001,7.565337001,2,4,6,6,1
83239,42360,42365,-5,-0.011802195,0.011802195,1,1,6,1,1
83245,58012.5,57314.375,698.125,1.218062659,1.218062659,11,1,6,3,2
83273,71457.77778,88754.44444,-17296.66667,-19.48822594,19.48822594,1,1,6,1,1
83301,72326.66667,95145.55556,-22818.88889,-23.98313695,23.98313695,1,1,6,3,1
83310,12380,12380,0,0,0,1,4,6,1.5,1
83359,6925,7748,-823,-10.62209602,10.62209602,1,4,6,1,1
83388,56270,67126,-10856,-16.17257099,16.17257099,1,1,6,2,1
83406,1185,1441.25,-256.25,-17.77970512,17.77970512,1,5,6,1,1
83410,693.3333333,789.4466667,-96.11333333,-12.1747722,12.1747722,1,6,6,1,1
83414,1326.666667,1810.276667,-483.61,-26.71470107,26.71470107,1,5,6,1,1
83415,1070,1246.39,-176.39,-14.15207118,14.15207118,1,5,6,1,1
83417,17730,19785.83,-2055.83,-10.39041577,10.39041577,1,3,6,1,1
83418,3376.666667,3153.333333,223.3333333,7.082452431,7.082452431,1,5,6,1,1
83426,2620,2560,60,2.34375,2.34375,1,4,6,2,1
83443,3140,3036,104,3.425559947,3.425559947,1,5,6,3,1
83444,1370,1452,-82,-5.64738292,5.64738292,1,5,6,3,1
83445,2860,2860,0,0,0,1,3,6,0,1
83446,19610,19609,1,0.005099699,0.005099699,1,3,6,0,1
83449,52020,52024.5,-4.5,-0.008649771,0.008649771,1,1,6,2,1
83456,20170,19485.25,684.75,3.514196636,3.514196636,3,4,6,3,1
83481,11470,12660,-1190,-9.399684044,9.399684044,1,3,6,0,1
83489,73371,72520,851,1.173469388,1.173469388,1,1,6,3,1
83500,128265,135067,-6802,-5.036019161,5.036019161,2,1,6,4,1
83540,2010,2647,-637,-24.06497922,24.06497922,1,5,6,5,1
83548,24000,26971,-2971,-11.0155352,11.0155352,2,3,6,6,1
83555,15530,15940,-410,-2.572145546,2.572145546,1,3,6,4,1
83560,21575,25114.33333,-3539.333333,-14.09288189,14.09288189,11,4,6,1,2
83571,25005,31058,-6053,-19.48934252,19.48934252,2,3,6,5,1
83620,51870,64368.25,-12498.25,-19.41679322,19.41679322,1,1,6,1,1
83621,6000,8600,-2600,-30.23255814,30.23255814,1,4,6,2,1
83652,2050,2175,-125,-5.747126437,5.747126437,1,5,6,2,1
83653,12310,12015.5,294.5,2.451000791,2.451000791,1,3,6,1,1
83655,3550,3549,1,0.028176951,0.028176951,1,3,6,1,1
83663,53400,53401.66667,-1.666666667,-0.003121001,0.003121001,1,1,6,3,1
83667,3855,4720.75,-865.75,-18.33924694,18.33924694,2,4.5,6,3,1
83709,2510,3800,-1290,-33.94736842,33.94736842,12,5,6,2,3
83827,1190,930,260,27.95698925,27.95698925,12,5,6,2,3
83883,116762,117200,-438,-0.373720137,0.373720137,12,1.6,6,1,3
83901,62680,68760,-6080,-8.842350204,8.842350204,1,1,6,1,1
83907,720,826.67,-106.67,-12.903577,12.903577,1,6,6,4,1
83923,1840,1836,4,0.217864924,0.217864924,1,5,6,2,1
83964,72930,84068,-11138,-13.24879859,13.24879859,1,1,6,3,1
83965,59640,64360.83,-4720.83,-7.334942697,7.334942697,1,1,6,1,1
84096,141060,161933.5,-20873.5,-12.89016788,12.89016788,1,1,6,1,1
84280,6325,8574.5,-2249.5,-26.23476588,26.23476588,1,4,6,2,1
84353,6000,6672,-672,-10.07194245,10.07194245,1,4,6,1,1
84425,119783.3333,131093.6667,-11310.33333,-8.627673343,8.627673343,11,1,6,3,2
84435,8985,9701.75,-716.75,-7.3878424,7.3878424,2,4,6,2,1
84483,121010,139230,-18220,-13.08626015,13.08626015,1,1,6,2,1
84497,141576.6667,165091.5,-23514.83333,-14.24351546,14.24351546,1,1,6,2,1
84506,100530,122976.6667,-22446.66667,-18.25278508,18.25278508,11,1,6,4,2
84521,4016.25,4564.1675,-547.9175,-12.00476319,12.00476319,1,4.75,6,2,1
84527,12802,13330,-528,-3.960990248,3.960990248,1,4,6,2,1
84555,22240,19400,2840,14.63917526,14.63917526,2,3,6,2,1
84556,15080,18350,-3270,-17.82016349,17.82016349,2,3,6,5,1
84557,27620,32912.75,-5292.75,-16.08115396,16.08115396,11,2.25,6,4,2
84604,2180,2290,-110,-4.80349345,4.80349345,1,5,6,0,1
84629,62090,63820,-1730,-2.710748982,2.710748982,1,1,6,5,1
84699,28735,28204.6875,530.3125,1.880228242,1.880228242,11,2.5,6,5,2
84700,28023.33333,27196.94444,826.3888889,3.038535783,3.038535783,11,3.222222222,6,5,2
84749,370,522,-152,-29.11877395,29.11877395,1,6,6,2,1
84750,8060,7600,460,6.052631579,6.052631579,12,3,6,0,3
84778,2360,2530,-170,-6.719367589,6.719367589,1,5,6,2,1
84964,8800,4030,4770,118.3622829,118.3622829,1,4,6,5,1
85052,6541.5,6027.5,514,8.527581916,8.527581916,1,3,6,2,1
85114,45330,54596.335,-9266.335,-16.97244879,16.97244879,2,1,6,2,1
85121,16968,17765.6,-797.6,-4.489575359,4.489575359,2,4,6,0,1
85162,23993,25891.2,-1898.2,-7.331448523,7.331448523,3,2.8,6,5,1
85200,5093.333333,4696,397.3333333,8.461101647,8.461101647,2,5,6,2,1
85201,14885,12046,2839,23.56798937,23.56798937,2,3,6,2,1
85206,81565,89804,-8239,-9.174424302,9.174424302,1,2,6,1,1
85220,60970,62282,-1312,-2.106547638,2.106547638,1,1,6,2,1
85240,59911.33333,62041,-2129.666667,-3.432676241,3.432676241,1,1,6,1,1
85276,58830,58650,180,0.306905371,0.306905371,1,1,6,1,1
85296,13100,11638,1462,12.56229593,12.56229593,2,3,6,4,1
85331,960,832,128,15.38461538,15.38461538,2,6,6,1,1
85347,96110,107450,-11340,-10.55374593,10.55374593,1,1,6,0,1
85894,3260,3606,-346,-9.595119246,9.595119246,1,5,6,5,1
86215,119000,148840,-29840,-20.04837409,20.04837409,1,1,6,1,1
86254,12280,12280,0,0,0,1,4,6,0,1
86367,10520,9630.8,889.2,9.23287785,9.23287785,1,3,6,2,1
86369,3607.5,4357.5,-750,-17.21170396,17.21170396,2,3.5,6,1,1
86653,38826.66667,29892.22,8934.446667,29.88886963,29.88886963,2,1.666666667,6,1,1
86712,1310,1224,86,7.026143791,7.026143791,1,5,6,2,1
86718,4075,4041.665,33.335,0.824783845,0.824783845,1,4.5,6,2,1
86721,1500,1498.335,1.665,0.111123347,0.111123347,1,5,6,2,1
86724,1050,1050,0,0,0,1,5,6,2,1
86769,2990,2990,0,0,0,1,3,6,0,1
86794,22023.33333,21036.66667,986.6666667,4.690223419,4.690223419,2,3.666666667,6,2,1
86797,19060,22547.5,-3487.5,-15.46734671,15.46734671,1,3,6,5,1
86816,3806.666667,3807.223333,-0.556666667,-0.014621329,0.014621329,1,3,6,1,1
86824,88165,86382,1783,2.064087426,2.064087426,1,1,6,5,1
86867,17780,15110,2670,17.67041694,17.67041694,2,4,6,2,1
86920,24645,25848,-1203,-4.654131848,4.654131848,1,3,6,6,1
86944,1846,2190,-344,-15.70776256,15.70776256,1,5,6,3,1
86979,114580,111862,2718,2.42977955,2.42977955,1,1,6,5,1
87025,13053.33333,13166.66667,-113.3333333,-0.860759494,0.860759494,1,1,6,0,1
87093,6818,7596.25,-778.25,-10.24518677,10.24518677,1,5,6,2,1
87130,34930,36190,-1260,-3.481624758,3.481624758,1,1,6,2,1
87206,1840,1836,4,0.217864924,0.217864924,1,5,6,2,1
87230,1520,1646.5,-126.5,-7.682963863,7.682963863,1,5,6,4,1
87349,70890,75090,-4200,-5.593288054,5.593288054,1,1,6,0,1
87437,4970,4478,492,10.98704779,10.98704779,1,4,6,3,1
87441,2230,2237,-7,-0.312919088,0.312919088,1,5,6,3,1
87525,14950,16730.5,-1780.5,-10.64224022,10.64224022,1,3,6,1,1
87762,15360,16548,-1188,-7.179115301,7.179115301,1,4,6,4,1
87920,47672,48284,-612,-1.267500621,1.267500621,1,1,6,2,1
87941,77380,77379,1,0.00129234,0.00129234,1,1,6,5,1
87943,82670,97721,-15051,-15.40201185,15.40201185,1,1,6,5,1
88004,8380,9934.5,-1554.5,-15.64749107,15.64749107,1,4,6,2,1
88049,9964.545455,9712.545455,252,2.594582452,2.594582452,2,3.181818182,6,1,1
88085,67100,67339,-239,-0.354920625,0.354920625,1,1,6,5,1
88346,12090,12735.5,-645.5,-5.068509285,5.068509285,1,3,6,1,1
88393,11860,13100,-1240,-9.465648855,9.465648855,1,3.5,6,4,1
88407,22036,22657.95,-621.95,-2.744952655,2.744952655,12,2.7,6,5,3
88547,76020,86093.5,-10073.5,-11.70065104,11.70065104,1,1,6,1,1
88591,107760,120850,-13090,-10.83160943,10.83160943,1,1,6,2,1
8864,23500,29200,-5700,-19.52054795,19.52054795,1,8,5,5,1
8865,23000,29100,-6100,-20.96219931,20.96219931,12,8,5,4,3
88655,9950,9450,500,5.291005291,5.291005291,1,3,6,1,1
8866,19800,24100,-4300,-17.84232365,17.84232365,12,8,5,3,3
88662,5930,6420,-490,-7.632398754,7.632398754,1,4,6,1,1
8867,41000,47700,-6700,-14.04612159,14.04612159,1,8,5,5,1
8868,16600,30100,-13500,-44.85049834,44.85049834,1,8,4,5,1
88682,1050,1045,5,0.4784689,0.4784689,1,5,6,2,1
8869,33000,39200,-6200,-15.81632653,15.81632653,1,8,5,4,1
8870,23000,30300,-7300,-24.09240924,24.09240924,1,8,5,4,1
8871,41000,37400,3600,9.625668449,9.625668449,12,8,5,4,3
8872,24500,25500,-1000,-3.921568627,3.921568627,12,8,5,4,3
8873,15100,23900,-8800,-36.82008368,36.82008368,12,8,5,4,3
88739,11560,15099.78571,-3539.785714,-23.44262218,23.44262218,2,3,6,4,1
8874,9000,15600,-6600,-42.30769231,42.30769231,1,8,5,5,1
8875,50500,61700,-11200,-18.15235008,18.15235008,1,8,5,3,1
88754,23210,23216,-6,-0.025844245,0.025844245,1,3,6,2,1
88759,920,1800,-880,-48.88888889,48.88888889,12,5,6,1,3
8876,3300,3700,-400,-10.81081081,10.81081081,12,8,5,5,3
88768,2370,2300,70,3.043478261,3.043478261,12,5,6,0,3
8877,41000,42900,-1900,-4.428904429,4.428904429,12,8,4,3,3
88771,42120,42115,5,0.011872255,0.011872255,1,1,6,5,1
88775,11440,19860,-8420,-42.39677744,42.39677744,1,3,6,6,1
8878,17100,22400,-5300,-23.66071429,23.66071429,1,8,5,2,1
8879,17900,18800,-900,-4.787234043,4.787234043,1,8,5,2,1
8880,17200,16400,800,4.87804878,4.87804878,1,8,5,2,1
8881,14100,15400,-1300,-8.441558442,8.441558442,1,8,5,2,1
88815,2120,2160,-40,-1.851851852,1.851851852,1,5,6,3,1
8882,40000,36500,3500,9.589041096,9.589041096,1,8,5,4,1
8883,5900,9900,-4000,-40.4040404,40.4040404,1,8,5,4,1
8884,17300,14600,2700,18.49315068,18.49315068,1,8,5,5,1
8885,22000,23300,-1300,-5.579399142,5.579399142,1,8,5,5,1
88859,7400,7410,-10,-0.134952767,0.134952767,1,5,6,4,1
8886,7000,9500,-2500,-26.31578947,26.31578947,1,8,5,4,1
8887,5900,7600,-1700,-22.36842105,22.36842105,12,8,5,4,3
8888,10600,14600,-4000,-27.39726027,27.39726027,12,8,5,4,3
8889,8200,9400,-1200,-12.76595745,12.76595745,1,8,5,2,1
8890,5100,5800,-700,-12.06896552,12.06896552,3,8,5,1,1
8891,16100,30800,-14700,-47.72727273,47.72727273,1,8,5,5,1
8892,51515,31100,20415,65.64308682,65.64308682,3,8,5,3,1
8893,20400,30100,-9700,-32.22591362,32.22591362,1,8,4,5,1
8894,19200,25400,-6200,-24.40944882,24.40944882,12,8,4,5,3
8895,19500,33100,-13600,-41.08761329,41.08761329,3,8,5,6,1
8896,21000,25300,-4300,-16.99604743,16.99604743,12,8,2,4,3
8897,42000,50500,-8500,-16.83168317,16.83168317,3,8,5,6,1
8898,22000,23400,-1400,-5.982905983,5.982905983,1,8,5,3,1
8899,22000,27400,-5400,-19.7080292,19.7080292,1,8,5,3,1
8900,28000,33300,-5300,-15.91591592,15.91591592,1,8,5,4,1
8901,35000,39000,-4000,-10.25641026,10.25641026,1,8,5,4,1
8902,12900,22600,-9700,-42.92035398,42.92035398,1,8,5,6,1
8903,1650,2900,-1250,-43.10344828,43.10344828,1,8,5,3,1
8904,37000,43200,-6200,-14.35185185,14.35185185,1,8,5,5,1
8905,39500,45300,-5800,-12.80353201,12.80353201,1,8,5,1,1
8906,34000,34900,-900,-2.578796562,2.578796562,12,8,5,4,3
8907,19500,31900,-12400,-38.87147335,38.87147335,3,8,5,6,1
8908,23500,31500,-8000,-25.3968254,25.3968254,12,8,5,3,3
8909,7100,17200,-10100,-58.72093023,58.72093023,3,8,5,6,1
8910,17100,25100,-8000,-31.87250996,31.87250996,3,8,5,6,1
8911,11200,19700,-8500,-43.14720812,43.14720812,3,8,5,6,1
8912,31500,42000,-10500,-25,25,1,8,4,4,1
8913,46000,56300,-10300,-18.29484902,18.29484902,1,8,5,4,1
8914,45500,51800,-6300,-12.16216216,12.16216216,1,8,5,4,1
8915,23500,31700,-8200,-25.86750789,25.86750789,1,8,4,4,1
8916,50000,48900,1100,2.249488753,2.249488753,1,8,4,3,1
8917,14600,21500,-6900,-32.09302326,32.09302326,1,8,5,4,1
89171,16360,17163,-803,-4.67866923,4.67866923,1,1,6,2,1
8918,40000,47000,-7000,-14.89361702,14.89361702,1,8,4,5,1
8919,17300,20100,-2800,-13.93034826,13.93034826,1,8,1,3,1
89193,5810,5808,2,0.034435262,0.034435262,1,5,6,4,1
8920,44500,51000,-6500,-12.74509804,12.74509804,1,8,1,4,1
8921,63000,72000,-9000,-12.5,12.5,12,8,4,4,3
8922,46000,50400,-4400,-8.73015873,8.73015873,12,8,4,4,3
8923,36500,41500,-5000,-12.04819277,12.04819277,12,8,4,4,3
89230,14040,12624,1416,11.21673004,11.21673004,1,3,6,4,1
8924,22200,27300,-5100,-18.68131868,18.68131868,12,8,4,4,3
8925,48500,56100,-7600,-13.54723708,13.54723708,12,8,4,2,3
8926,78000,74000,4000,5.405405405,5.405405405,12,8,5,2,3
8927,49000,69500,-20500,-29.49640288,29.49640288,1,8,5,4,1
8928,36500,43500,-7000,-16.09195402,16.09195402,12,8,5,3,3
8929,37500,38800,-1300,-3.350515464,3.350515464,12,8,5,5,3
8930,28000,39500,-11500,-29.11392405,29.11392405,12,8,5,2,3
8931,50000,55000,-5000,-9.090909091,9.090909091,12,8,5,3,3
8932,54500,56300,-1800,-3.197158082,3.197158082,12,8,5,3,3
8933,36500,43000,-6500,-15.11627907,15.11627907,12,8,5,3,3
8934,50500,53800,-3300,-6.133828996,6.133828996,12,8,5,2,3
8935,173372,197400,-24028,-12.17223911,12.17223911,12,8,5,0,3
8936,47500,53500,-6000,-11.21495327,11.21495327,12,8,5,3,3
8937,181062,196600,-15538,-7.90335707,7.90335707,12,8,5,3,3
8938,28500,44100,-15600,-35.37414966,35.37414966,12,8,1,4,3
8939,41500,42000,-500,-1.19047619,1.19047619,12,8,1,5,3
8940,25500,25000,500,2,2,12,8,1,3,3
8941,11900,16200,-4300,-26.54320988,26.54320988,12,8,1,4,3
8942,5100,4200,900,21.42857143,21.42857143,1,8,4,3,1
8943,38500,41600,-3100,-7.451923077,7.451923077,1,8,5,3,1
8944,37500,38000,-500,-1.315789474,1.315789474,1,8,5,3,1
8945,221000,230500,-9500,-4.121475054,4.121475054,12,8,6,4,3
